Ex3.a Ex3.b Ex3.c Ex4.a Ex4.b Ex4.c Ex4.d Ex5 Ex6 Ex7 Ex8 Ex9 Ex10 Ex11
108.992965204808 6.50589715519767 -16.2289274614051 1 70 17 2 11.7358574464117 25 1 0 0.377235627314076 -3.26243723008793 2.79583696885439
107.585592247828 6.99295029738316 25.8678011028806 1 62 12 24 17.6069780284679 25 2 0 0.26338773001451 -0.677578833315423 3.70201625433215
108.686292136729 7.81683176571507 6.58765766213641 0 50 17 1 12.4448835201576 27 2 0 0.274848022693768 -3.96975402258244 -1.78877287750597
106.997487042938 7.71924226421878 3.68852237205449 1 55 13 13 14.728423418395 28 2 0 0.0282800234621391 -4.01826147716076 -1.75591530152829
107.770280760192 8.4915912368719 -19.5569959698025 1 67 13 15 19.6366322558239 22 1 0 0.399297310905531 -5.15960467850192 3.374230746105
105.941616842162 6.29477844345756 -0.47000367629171 0 60 19 10 16.3088463895788 28 2 0 0.245768627962098 -5.2999268130071 1.02085886841785
106.45772850208 7.8742665214704 -14.191016804676 0 71 18 5 11.479555310108 21 1 0.0364159478573129 0.370401794761419 -1.87467431283075 -0.616701275569424
105.486016026624 7.40288984330937 24.0262483548623 1 60 17 1 2.18962670719961 30 2 0 0.510770283262245 -1.88834872072987 1.2952407923772
106.164785993906 6.57014747795073 2.06981878265891 1 60 12 2 14.6688005748221 17 3 0.108831388363615 0.574664506558329 -4.16369355603772 -0.912263830470265
105.449383426915 6.41710753115461 7.91829747604143 0 51 11 1 7.87418210202573 21 1 0 0.0171020023617893 -1.60557249040062 -0.893400517848767
104.638409337714 8.20689210221022 -8.36416863439771 0 64 11 8 26.2170686449483 24 2 0 0.162083690590225 -2.18046733222262 -1.24564080931572
107.355192063396 7.72126385495387 34.1807414734756 1 63 14 0 4.95060048926713 28 1 0 0.148804686637595 -2.33304832303761 -1.85392299221526
110.378773940079 7.9608318440394 34.8246011254498 1 56 8 18 24.3790974598068 30 1 0 0.259254222870804 -3.56016656869334 -1.26918326144607
111.224952466226 7.4812033825735 -17.6979922934159 1 70 13 1 10.3331358013482 27 3 0 0.0949713730858639 -6.71020938136214 2.90806070167057
106.066716258156 8.02369634522319 17.4650998042847 0 60 13 6 19.894834694497 26 2 0 0.248980040843599 -0.617969245394481 2.48937172431017
107.461356825944 7.28772514874087 -13.691800614952 0 63 12 7 16.6681872138731 27 6 0.223016323987395 0.296141662038863 -1.98601995581795 -0.878635217170275
106.502341108067 8.51031436051889 -35.0517313953631 0 59 13 1 12.0852071202185 24 2 0.0869806661037728 0.273698607077822 -1.56019083694366 2.28806850975654
106.570704704403 7.72903790513125 -24.5542773105747 1 65 10 8 2.23582919553018 32 1 0.23257435890846 0.240730500924401 -0.558883822693936 1.2246423701877
107.264219671922 7.36330777270576 20.5371482601639 1 60 7 2 17.2312697143381 26 2 0.281356053776108 0.0230773184867576 -1.72420369717305 4.2071697251363
109.150909923014 7.00363595228099 20.9381453336164 1 62 16 6 14.7736102192179 30 3 0 0.228569622230716 -5.77265760118178 -1.55429563305703
106.946457604729 7.1743595448733 9.41104270254712 0 68 12 1 13.3039955051593 24 3 0 0.134230687310919 0.319869106674472 -1.1934858094011
106.909045055254 8.32783765762982 16.7622416904745 0 63 14 11 23.0286991000602 27 2 0 0.0469696553656831 -2.85952593266519 -1.48356041929263
102.576622179796 6.97174697573298 -16.1655455556264 0 59 13 13 6.91811459899512 31 1 0 0.229331125770696 -2.7918988961114 -0.262070340372131
106.564667078403 7.04853551098079 32.6477531729766 1 49 22 17 11.1095094220253 29 2 0.299312368431129 0.149653037828393 -3.95128735794564 -3.17238988005514
104.921774557366 7.95374233209966 -39.1546279557396 0 59 12 5 16.5151636468094 29 1 0.0896004629088566 0.229458319265395 -4.04432636318061 0.0534851979489077
110.474391658287 6.48535069804953 6.43471465011983 0 60 11 2 21.1236860355254 26 2 0 0.34237777187489 -4.10252893014335 -1.49045744773394
106.023786340726 6.47546364316216 12.6239255125455 1 64 11 9 6.54000059527507 28 1 0 0.506342347105965 -2.78725115387919 1.34412380270725
104.765416854022 5.58687545119961 33.5047021219954 0 44 14 6 1.70248484515789 30 1 0.280368098546751 0.144336979393847 -9.20579410189772 -1.95272709253395
111.847626213542 8.7104870561791 3.861166097744 0 58 16 5 5.14472319448363 32 1 0 0.0642835770640522 -2.21054976780253 2.78128682671325
110.062974711848 7.00201778399196 -20.1472065422864 1 63 15 6 7.30681824338365 29 1 0 0.0800415547192097 -7.13760261611068 3.33039600499254
108.489350267164 7.64770133514149 11.9716411935925 0 63 12 4 6.03015842188534 27 5 0.0540349602000788 0.225983860166743 -3.44183012036035 2.03748059903578
105.385611625046 7.55753160888241 -24.0921172935186 0 48 12 3 1.41517469599265 28 1 0 0.563537233374082 -1.51584057866004 -1.4709947626469
102.914848078411 8.98046538060736 -12.5223389397817 0 66 13 2 13.7284147078731 29 1 0 0.461901091793552 -2.76894722995367 2.25105683302668
110.059906216665 7.70035603395354 -34.607432178059 1 61 15 6 2.67481209915593 38 1 0.039806992909871 0.509693147540093 -5.19030053610121 2.49627390071387
106.964421917146 5.95602048476876 18.1089195371877 1 53 13 2 11.9072310837741 23 2 0.280270174448378 0.504853710471653 -4.63913729841593 -2.28792992354182
108.939156879895 8.83851721740425 7.58220976938972 0 66 14 0 13.9006148539707 27 3 0 0.271451968410984 -0.490642815564426 2.67323069018131
106.184424043519 7.70527888232959 18.3638565756021 0 67 18 5 8.37754891205956 34 2 0 0.458622849979438 -2.16703606608739 1.84506192667208
106.607896462075 8.22589684195428 -66.1474065853256 0 64 11 10 6.38814666692087 25 2 0 0.295642303330824 -3.0170323597996 -0.603808520272198
105.307780638317 7.12153760862296 23.1264488383756 1 72 14 0 8.59951654372522 32 4 0 0.14986172220204 -2.51631671023073 2.47786460002289
108.392918834858 7.63804586483874 12.4604993368899 0 65 18 7 6.16099360079639 33 1 0 0.365286386320367 -1.72966853525286 0.991278256627069
105.365254092534 7.21809265954841 3.07763032383281 0 58 12 1 9.39059951965558 30 1 0.233281283802353 0.222741313437 -5.198775563051 -1.0119446552363
106.152286427489 8.37956448195136 -39.2137050894785 1 52 14 8 4.31372471787984 29 1 0 0.507082841647789 -2.98252443392881 -1.81974522118416
109.009345942058 7.2831272808015 11.0558090266379 0 63 19 21 9.08152790773906 23 1 0 0.35673405374866 -4.41792644532549 -3.00443888492381
107.372971306589 8.64711638511385 -20.3596452550275 1 58 10 1 19.5768095210443 29 2 0.280659238505177 0.262084859544411 -3.86857288238293 2.91211655314634
105.712051954837 7.37392553776512 18.9692097958256 0 73 21 0 6.036774784275 21 2 0.273058805521578 0.0807983562815934 -1.65389244434109 3.07855305663565
105.269496595434 7.92403568163965 -21.1974699343283 0 70 8 5 13.8506759065406 31 1 0 0.0227789820404723 -7.5446395174483 3.59954990977782
107.140007210814 7.92452021483424 -42.2121751107732 0 66 10 3 8.93969957800287 32 1 0 0.505187403149903 -1.65644804351123 2.92027391042016
107.362615130556 8.24713936363443 -17.0835805676098 0 69 14 7 9.76011338004832 20 1 0.253269258071669 0.0630124772200361 -2.81247261972888 0.980574189494255
106.402578925603 7.76890183390152 3.23390240658422 0 52 13 18 7.89947039333493 28 1 0 0.174689176348038 -0.787132960988445 3.64984561598046
108.062403224249 7.81766690043339 -17.4073011744781 0 65 19 2 11.2740853410878 17 2 0 0.333045293390751 -2.75720941272395 3.84750780713205
103.891991598953 6.64545326679943 -13.2572524962945 0 57 18 23 6.60121029759992 26 2 0.100397690548562 0.315044859568588 -2.16397436315229 3.15566659140488
107.73112209781 9.35921734985734 -8.06567538099641 1 69 10 3 13.7464259382328 24 1 0 0.543254470019601 -2.33542597440526 3.25638385961724
107.211059999042 8.09643061944375 -14.7025359857318 0 62 14 9 6.80468145185768 29 7 0.235308732488193 0.200728230653331 -1.62385558128734 -0.929192526534356
103.73618534447 6.25675165915285 17.7562740615546 1 64 15 3 4.45295154877724 30 1 0 0.138127141585574 -2.20295487930868 -0.117049340912772
104.350447565376 6.99743819620473 -14.5166989260337 1 57 12 11 8.78301663215928 23 1 0 0.550008584987372 -2.30818470729494 -1.50776577881241
106.698574936588 8.03626447230906 3.42031562671345 0 77 19 0 4.41907346526184 31 1 0.220692025311291 0.198671518843621 -0.67616029381307 2.22311452808278
107.547178225111 7.15511662197328 -44.7206600604129 0 73 13 3 9.29080404935736 24 2 0 0.0832639696262777 -2.53170625746115 -0.606185107183551
106.70541749569 8.43487758416281 -10.2340947421998 0 64 13 0 11.7977677039023 23 2 0 0.216098709329963 -2.94964184054788 1.69326305765231
110.056961948713 6.52251307909383 -74.2372390576582 0 63 13 0 10.9023842798188 22 3 0 0.361685192235745 -1.44074597335185 -1.57290885282866
105.672265439397 6.93430482891916 2.85373809278213 0 68 20 4 5.35496548249424 28 1 0 0.122977543445304 -2.18485746663064 3.96754972711944
108.576267236304 7.36274344466241 -18.9624863596017 1 63 10 9 7.73405896755348 22 1 0 0.557960401782766 -5.96952806218913 -1.95794968575733
103.994630879958 6.6838435010506 1.56369107986639 0 49 22 0 3.56342319453183 25 2 0 0.185092815742828 -5.09606405060374 2.73583837430303
110.750334681281 8.04234740622837 52.1727375637544 1 77 20 14 6.49818886096352 24 2 0 0.285443990346976 -7.03127875513119 3.69563991867393
105.346726560791 8.0345161015069 8.14010413835089 0 65 9 0 24.8262382303755 28 4 0 0.376854283162393 -4.85729859425966 2.95458542718997
105.670292304578 7.68701472733022 25.05212183418 1 62 15 2 13.6400662459733 23 2 0 0.00284335274714977 -2.65013189152059 3.98511190732505
105.660562783243 6.68174502459617 11.0829337449085 1 69 17 14 9.27547366708979 32 1 0 0.356965677938424 -4.00308724857639 -0.797713617592685
106.543336163712 8.37687920154897 14.5738180932506 1 63 12 19 6.44625009562989 26 4 0 0.087226383285597 -7.67789437798714 4.29846478342834
105.332325860725 6.3535831491825 -25.5093914008834 1 73 10 5 5.41275530143597 29 1 0 0.192939940262586 -6.50576607874802 3.52370080404527
104.305726756701 7.90372158652823 19.9205947713969 1 68 18 8 10.3332373000744 29 1 0 0.0300240314891562 -2.25204766582236 2.1955482590465
109.747879992924 7.80092117870984 -6.06666630583924 1 58 14 4 11.5351554801633 31 1 0.0770091089420021 0.0908641015877947 -2.77361578610263 2.53945547928959
107.261131701047 6.85272352102064 2.65244271861232 1 57 20 1 15.2771143430982 30 2 0.0900238075526431 0.392703761667944 -5.06719345687159 -1.58573208316545
107.602224790055 7.16765131510967 -17.2442352994193 0 71 14 4 6.85214977709066 29 1 0 0.123960931142792 -4.6913369162181 -2.2218838290602
109.59945909337 10.0862297997931 -16.7056147061884 1 70 15 17 12.7557354309788 29 4 0 0.113736669737846 -3.7906531309138 1.98561004933404
107.969466320151 6.87721953999236 -32.2412221649535 1 76 13 0 15.7236619331977 23 1 0 0.403177337218076 -3.9826025927462 2.03989309975886
107.905698704666 7.74161252571297 10.1358965663389 0 55 9 8 5.12833628433016 22 2 0 0.0460526212863624 -4.35270368304286 1.61319648705187
106.556981160137 7.04140382487133 -13.1843726026601 1 60 14 1 9.47321448353444 26 1 0.263578982208856 0.268698590747081 -4.26946352134529 -1.31665381223779
107.281212340363 8.00981508536008 -20.2731326990421 0 53 17 5 11.8358008873388 20 3 0.257601629546844 0.359058263800107 -2.79371247142353 2.94836405683983
107.329742822884 9.22085509214525 20.2079182543808 0 73 9 8 12.5105738748019 23 1 0.189528847765178 0.0567483079992235 -2.73473917976266 -3.36363911085416
106.483253800963 7.64776197863173 -28.7311130021753 1 72 7 16 8.25360814598212 26 3 0 0.483221332882531 -1.3236276111283 -0.648215771294258
109.053796002169 7.29300438493822 -4.81389560031486 1 67 10 0 12.0496416948853 21 1 0.0437987774144858 0.203924928819761 -4.69804481582849 -0.457451412286365
107.530970734549 7.39230313998941 21.3034260419321 1 60 9 17 13.4762158685496 22 1 0.108673761226237 0.498785217306577 -5.22754367549224 -0.560057396335161
107.67319726669 6.88103087407861 -20.8755993798901 0 64 8 14 11.1597318071889 34 1 0.202959681116045 0.567224997738376 -1.47306048634437 -2.52562215584087
110.55832695392 7.38853898728302 24.3964465444591 1 63 8 4 7.5298127174905 30 3 0 0.152731413748115 -2.44342983799069 -1.465199825671
107.610181651684 8.04837197560519 -34.438145609869 1 67 11 0 8.21213128558058 27 2 0 0.47067434055265 -3.39587564564954 3.0130055852386
109.01813922992 6.69458579234455 8.68102128393194 0 71 12 2 7.23509712342176 27 4 0 0.261622681505978 -2.76572014956684 -1.1796586329338
106.832105899809 8.72973547034223 -15.9973661531838 0 55 16 18 13.4768980614763 28 1 0 0.254261990222149 -3.4243965987424 -1.9063175667645
109.180928902925 8.18496639749039 6.21273607458165 1 54 11 5 6.73109260999912 27 2 0.294299348280765 0.518270193296485 -4.444467850021 -2.68430297662167
106.700142111425 7.40684098271384 -15.6186416057192 0 66 22 8 16.8377963401125 26 2 0.13067206365522 0.442398727419786 -2.89887761217604 1.74363776503924
108.769046921984 6.63122776442851 -5.47521822010403 1 65 13 16 5.97263496596084 26 2 0 0.222657697596587 -3.04593553363633 3.10038474333364
108.259847807477 8.05087773748906 -7.74897537575668 1 57 20 5 9.93734528134412 27 1 0.0860123492544517 0.0195157769927755 -6.62395446489672 -1.22403205406266
105.71745991032 6.48409838548958 3.58961181703847 0 59 14 0 12.5348301670073 23 1 0 0.184060979722999 -6.05678949951881 -1.06515172817218
108.910871304428 8.25485844807189 -21.860732671298 1 59 15 4 11.3395609833759 23 1 0.234878964163363 0.271914393198676 -5.72543196086945 -2.03588733902387
107.748636317882 7.7760441133197 52.8112747541574 0 51 21 4 9.55043264778455 28 1 0 0.100149371358566 -4.13641443778591 -0.90130379470701
106.822960322968 8.35094095312503 13.3197666951416 0 69 11 11 5.38079934291362 22 2 0 0.38279485934414 -4.9616639026274 -0.210868685086294
107.979009348549 7.34555552855671 -30.0934853125549 0 70 16 9 13.8559967321777 33 1 0.238852267200127 0.0329973987070844 -0.675067266405404 -0.712380102840422
105.627931856063 8.43947949623036 -0.340856763211442 0 48 12 6 8.95512049791544 23 1 0 0.462405041223392 -4.51517235937944 -0.699161772064201
107.083183488363 7.42778345838114 -13.9163973573353 0 78 16 6 11.6603242508945 28 4 0 0.476160805835389 -1.94275654374686 2.67789346577156
105.816250885044 8.22697201727911 -37.4858084609042 1 71 12 0 5.32216973725126 27 2 0 0.260877847122028 -1.43638739508427 -1.41215244938937
107.630803911331 7.82775566335558 42.7866210138689 1 64 13 3 16.2765682745508 18 2 0 0.170540665215813 -0.957419308228037 4.02165214320783
109.533394686581 6.47298605851695 -25.4383619267882 0 58 12 10 9.75845706379874 30 1 0 0.461205310663208 -3.80465002964881 -1.14518986253564
107.920471992782 7.29660478841977 7.37005986806912 0 63 17 2 8.66211842372708 26 1 0 0.143767018429935 -5.74471580696396 -2.49166965849364
109.197677284654 7.97329277356993 -32.2212874525316 0 52 16 0 6.88105603499079 19 2 0 0.399572495147586 -1.79223423079813 -1.46937923944373
106.651507388915 6.69497016496157 18.153221941919 0 62 14 3 14.5341519243723 26 2 0.269673495437019 0.316936027370393 -3.04349426954237 -3.38037104719041
109.654538099514 8.78778762737014 -11.4092501224962 0 65 11 5 8.84667433401579 37 1 0.00384202853310853 0.0532529836846516 -3.47120985134838 -1.25183591334288
103.581852239482 6.60744981604806 -42.5422810656614 0 70 16 4 8.65272437096767 27 1 0 0.0268401559302583 -1.53327051655376 1.54357965331338
106.472255188691 7.8157184609534 -8.39569765202765 1 67 15 3 4.32037128903039 28 1 0.202648648596369 0.390114486017264 -3.24619128796451 3.8152926249201
107.028484282268 7.21140338285321 -25.7411844643811 0 61 15 1 17.9341140423575 21 1 0 0.177120449715294 -1.81332084227476 -0.902419780137679
105.290773898219 7.37093195194277 19.5058308510864 0 72 23 1 15.39311946601 30 1 0 0.570969906109385 -1.62552016213899 -1.79072212702142
106.964933585052 7.47223789958102 19.4873736501627 0 72 14 1 7.50510607569584 20 1 0 0.326710165101103 -4.66251611133959 -0.68618192816103
109.552547696201 6.65401219900754 -16.0715376078373 0 67 13 0 9.2217979838404 33 1 0.127785088168457 0.427613425259478 -3.1441488646795 2.39906677201438
106.256540891707 6.08728100150221 -14.0882463716788 0 67 19 9 6.40709538607972 32 1 0 0.507994433441199 -2.78113254361871 -1.5859593864015
107.617455733205 6.776174571959 29.2072205222782 1 63 12 12 23.4974792395587 21 1 0 0.483094304893166 -3.59341413801141 2.35343744599393
106.524071697906 6.80079940772845 12.3463398011591 0 65 15 24 3.82184977229493 30 1 0 0.19910300871823 -3.7510456553824 1.6881454623772
105.08489656764 5.91540193348975 -9.81424503220694 1 79 17 0 8.58214139403716 21 1 0.141225859592669 0.0938364628469572 -1.6789727796617 -1.19713597997602
107.987987932965 7.95687222317471 4.42643720950712 0 58 13 1 12.333476298498 21 2 0.047168749384582 0.189481752351858 -1.80154296726893 2.67833179121366
109.967485480878 8.44465537482795 -11.7548958250606 1 73 10 29 10.6269531675315 23 2 0 0.0239519425947219 -4.48843169733935 -2.21042619407475
105.943734779818 7.1337913285546 -4.98348186169775 0 61 15 0 2.62757321004621 25 3 0.0545541515573859 0.0528989688400179 -3.09877768248559 0.411087019053172
106.870469011609 7.04688960847288 -10.9116291900844 1 49 14 4 5.32644238385657 26 1 0 0.357386753847823 -1.81854274357113 3.70818878080997
105.765673597005 8.75708201505281 0.591266604298619 0 49 14 15 9.16382902928301 23 3 0 0.183618655074388 -2.29939490120127 3.09672367409794
106.661780440453 8.08420952890502 -19.249436906113 0 70 8 7 4.40517398305535 31 2 0 0.196988461972214 0.10422361080572 2.11991860813471
107.550467204507 8.33079716377636 22.6514898571627 0 59 16 4 12.3801057124481 24 4 0 0.0723853866336867 -1.09558141324644 -0.509951397719537
107.852229796967 7.58279357308429 11.3794721395319 0 49 14 1 7.84457148851149 29 1 0 0.0626459822477773 -2.14167256348288 0.402330925149287
104.62960133513 9.03067132238984 -17.2196180688081 0 60 12 13 4.43578892104096 23 1 0.100892128120177 0.0990210178028792 -3.86018624381142 5.75273859516557
106.363424218435 7.80177715783695 7.42529074437624 0 56 15 1 4.12827087398861 23 2 0.189488765713759 0.343776172650978 -2.46845299485783 -2.18796405411525
106.828802743038 8.07212461544215 37.1979802476369 0 57 18 0 13.6188765075618 23 2 0.07376326052472 0.178972013141029 -6.93606219214886 1.5608669384478
106.295717826767 6.62839239543029 -40.9975645125808 0 60 9 1 0.676729274461562 28 3 0 0.315366468979046 -2.37753064305862 -2.49141591366349
107.776899542155 7.88068787226654 29.3217724349121 0 59 15 2 7.31035009563601 26 1 0 0.00124716951977462 -2.42682848881964 0.649392703177172
104.843992038952 4.64439487082188 7.62743099676356 1 50 13 17 3.87521372360473 18 3 0 0.282867171857506 -5.42983880633915 -1.21705862570143
106.538342244751 7.11812185160243 -15.2219170297207 0 65 6 17 12.021536473141 30 1 0 0.00750087247695774 -3.48114229265733 2.16615674011027
109.481621354503 6.94541238565142 14.3472864276684 1 55 18 8 9.10608178388561 26 1 0 0.466932423897088 -0.376567959827391 -1.73997535855649
105.586232682915 7.272607727668 -43.1743163601568 0 64 11 13 4.60370370730902 26 2 0 0.0706668104091659 -3.42376773315627 0.732452214062306
104.52508463138 6.64753668413913 -22.3374210346523 1 63 16 7 13.3017751741855 32 2 0 0.469353408920579 -2.97322309265753 2.98603728621951
109.425712526648 8.35371895592115 0.983967732815741 1 68 20 9 13.547549693451 32 1 0.22021600920707 0.159209607127123 -2.7626778539535 -2.65754201665052
106.320077562952 5.842344596324 0.511365373932963 1 59 17 10 12.9994671682335 26 5 0 0.340770732909441 -3.20022035626955 3.08798569154499
108.824153847975 9.4976620125941 18.9353202111266 0 49 11 12 12.417442941024 30 8 0 0.487165733468719 -0.674536150875052 -1.02153024667625
105.426167005581 7.32885517858791 -4.4408587044921 1 70 18 0 8.34349103523469 18 1 0 0.131360621140339 -1.33881201019177 1.60922383731498
108.489865191066 8.18517037494441 3.55972146799995 1 59 12 8 10.5459664308417 28 1 0 0.149786461396143 -0.851342548076551 -0.583523508897312
107.894435663719 7.33460353014754 -9.8009980891243 1 53 18 1 11.9792913297018 25 2 0 0.158510868684389 -0.117322321746866 -1.79446359909904
108.80263282175 7.58714187200448 26.4946282118637 0 50 17 0 21.7689349432373 33 3 0 0.250847775097936 -2.11391144990768 -0.176212215462453
105.734022551656 7.17987648077764 -5.16338772779112 1 59 17 8 11.512364934563 30 1 0 0.328344513229094 -3.56839235761323 0.275068324680229
103.682765899927 8.00676905803032 25.854083558405 1 67 22 2 2.15193236232832 24 2 0 0.0121516181901097 -0.932624523104315 -1.18236431310291
108.133013132749 7.5145388104387 -10.3297457883036 0 59 17 6 10.1171514083695 23 1 0 0.138290950725786 -2.76484581090537 3.75746529198823
106.472065134025 7.13696948899767 29.3204419471995 0 69 10 3 18.6526821141964 28 1 0 0.247216954221949 -1.10868336215275 0.323124073306432
106.621049255086 8.16806783574148 -19.9328018393182 1 60 15 9 11.7680845505086 25 1 0 0.357592768180184 -4.22675504295929 -2.94268397467039
106.829735013639 6.08603661584315 -11.0505200753799 0 70 20 3 12.687991924947 32 2 0 0.119620029008947 -8.84876436894236 -2.84065008005593
109.392725646582 7.24205167794606 28.1280187890764 0 66 12 3 13.6544006349561 25 1 0 0.205796515452676 -5.7703740837377 2.47081558697693
105.380169251338 5.77073506543117 2.10807705889045 1 55 12 1 6.68244729230873 33 1 0 0.247115277573466 -6.19113326387047 3.26545671580492
107.080418681236 7.65302412528552 -22.1747275336698 0 62 30 0 21.4478033152179 33 1 0 0.486363129299134 -5.64031535586959 -1.22336557858782
107.989249735528 7.10817844485533 -9.40932706507039 0 46 16 4 7.68109136964937 31 2 0 0.0766446421481669 -2.28781438480493 3.36422204070546
108.729834722806 7.22113560247884 0.752522956780245 1 57 10 5 8.43094323793704 32 4 0 0.450098478482105 -3.37572689012548 2.41213495186635
106.0489083396 7.66863530547851 24.0874138232517 1 57 19 4 10.6583492320035 17 2 0.0137451758142561 0.152639806601219 -4.50415655188117 2.14595629356872
109.632408634184 6.91873895237259 8.75513290506581 1 59 16 2 3.2533423320925 38 1 0.0891208761837334 0.026265251385048 -4.91274235246716 1.71725077794627
104.646810708616 6.10146521331837 18.4474245639386 0 63 16 1 15.4000995422623 25 2 0 0.137816425859928 -3.37587706391579 3.06954923599234
107.458913681873 7.27530413450456 -22.8483719583161 1 56 14 13 16.152568480019 23 5 0 0.181528739891946 -4.34977650475831 -0.696163754781698
105.318340938373 6.37760947037101 -38.7042430530704 1 58 11 12 5.53360348922931 29 1 0 0.277775778169744 -2.78873864931713 3.87094615133513
105.858424670533 8.08243217894832 32.0493247750818 0 63 10 0 6.99115239905692 22 3 0 0.180230109160766 -4.81228827395476 -1.60858473619657
105.030865492266 6.79919907699819 26.7705041851802 1 75 20 0 0.483835243385363 27 1 0 0.158659034054726 -2.5063669078551 -0.566780733165482
105.91223454541 7.05966672220366 7.00527616007712 1 80 12 1 9.06298151973606 30 2 0.000623172079212964 0.244047931926325 -1.46858549563839 1.46952492116462
105.848127061072 7.34925264259798 9.64333375050846 0 68 14 1 11.6958944746114 29 5 0 0.55817495493684 -0.174719953590131 2.09399163116035
108.910828360854 7.25186938573155 -40.2877155174948 1 73 8 5 7.49886914667407 31 3 0 0.0128642896888778 -1.52685022938176 2.13924105572551
103.564204138186 7.48832418293145 -59.7596670251289 1 54 9 10 10.1185267136141 34 4 0.127331702364609 0.0805957890162245 -4.09419918827036 4.00598032254021
105.953393604105 7.46418024463902 -28.4538296284956 0 79 15 11 15.4105761859166 25 3 0 0.0207234560279176 -2.10537512293344 2.96172523793192
107.015983658391 7.92275792361412 39.6470989245182 0 56 16 3 8.90961615792398 22 4 0 0.0971422737976536 -1.32450722166658 2.1730177526211
104.310162941894 7.77720003385968 21.9674067404801 1 65 15 0 11.0006643818026 25 1 0 0.29406237422023 -3.95500945555732 -1.03227510845427
106.467794545947 6.79239215364401 23.5675253577429 1 62 12 1 6.7768561502723 22 4 0 0.209740846389905 -8.29734368415978 -2.73559210156512
110.083448037059 7.66817917930308 -18.5282108542516 1 51 11 1 4.05808295629069 36 1 0 0.249758397587575 -2.14364826313844 -1.56349023033755
107.152190310286 7.18570665288938 18.1913363916237 0 59 12 9 8.58905163404469 27 1 0.213802409498021 0.487251165215857 -3.11295714975875 -1.74539320211989
106.152737501469 6.94554610937456 -11.5783098980638 0 48 16 1 6.38010520782266 25 3 0 0.0977643214911223 -2.10851831748422 3.23690995501731
110.09763094864 6.55161515739363 17.4880764202394 0 69 16 13 9.79321445055473 30 1 0 0.38816846141126 -4.84052428581797 -1.03038774052609
106.50424804421 8.29074938593057 5.04871604007685 0 61 12 1 5.54919002396458 27 2 0 0.206222568061203 -2.27992672342149 -2.68234426137836
107.900131077994 7.23578153717603 -0.69569468056422 0 62 15 16 17.798501347439 17 1 0 0.11590069916565 -0.81348144794182 1.47171914602901
106.531880575331 7.68069049994244 -10.2381894687142 1 54 11 3 2.4483335475837 21 1 0.134309294563718 0.138855627807789 -0.533732622387733 -0.944560284124737
103.621784247996 7.05941495557953 -21.1725745912894 0 60 15 6 9.37639929295138 33 1 0.127369000925683 0.41522748762276 -3.20626459475224 2.95798537049292
104.503662910229 8.21579818893858 34.3733913939453 1 55 15 5 13.2849139243635 29 3 0 0.197631691866554 -2.9828831470322 -1.40004112716004
108.798283578043 8.36176709551774 7.02043590744113 0 47 10 7 0.857956259660099 27 1 0 0.167126777539961 0.286818810869788 -1.76438085435108
109.15258791446 6.73795737816408 -38.5020274835208 0 61 18 10 23.6186738054662 32 2 0 0.41291242510546 -1.93455103166267 -3.25964464886992
107.536712374195 7.41410152977511 -20.3599812813952 1 76 9 5 10.8150342459275 38 3 0 0.374666608688422 -5.03206891759654 -0.436997287525983
107.363253727061 7.45644947689158 -11.2626962727234 1 68 12 3 18.0430028883341 32 2 0 0.10542191170156 -1.82595969457737 -1.81329212512593
105.661877363422 6.2169906626666 -33.8074748950892 1 69 21 0 16.0479510464988 25 1 0 0.0393132480187342 -4.58691882283899 -1.62287091267084
107.932919578083 7.15390470259171 -20.2994825512586 0 59 5 9 15.6061837502941 26 1 0.066260852990672 0.18482654706575 -2.90225556342964 -0.424684995055011
108.473016975008 7.30869879081372 18.5061217334577 0 59 14 1 6.12623856108877 22 1 0 0.513300418769941 -3.44058352743057 3.71513119981884
107.109273892129 7.47799872935359 -4.69054035842809 0 64 14 1 13.181737931986 29 1 0 0.282778803678229 -5.94892939686472 -1.25157429889432
105.919628288709 8.21498453535338 -14.4238343068138 1 63 15 2 12.5146984462482 24 1 0.274951578537002 0.334901547613554 -2.97521666791701 -2.08223975442773
104.390745815023 6.2370665743057 19.3847850094039 1 65 13 20 9.53717359014938 23 1 0 0.118889899998903 -3.74452603925497 3.00167224547132
105.401025783326 7.75199238831217 -9.82767697147912 1 66 12 9 3.91516955344028 32 1 0 0.25475297617726 -2.53841301666555 4.13743965001926
107.456560521588 7.93869090828373 -9.25807360673231 1 55 15 4 11.3862388712947 28 3 0 0.38675768672023 -0.628639134927691 1.10751398882024
108.144564596499 7.10626982022476 10.3774860486957 1 66 20 5 9.73450433310041 20 2 0 0.00660476916469634 -6.32677381728334 2.06878895552521
108.698069160691 7.07087872354433 -4.26650870944779 1 67 8 0 11.6330976239124 26 1 0.226695352583192 0.147621960821562 -3.47638893184392 -1.64935076504598
106.544403636806 5.98051427009873 7.02921938752126 1 66 8 6 4.44386505551781 24 1 0 0.142844095495529 -4.34878261995127 3.92693788463983
108.646983465627 6.03452275649568 -24.5501882609804 0 70 19 4 8.96860283314038 27 2 0 0.170367637001909 -0.214730997791786 -1.79069661330976
108.551703066249 8.21824554284902 -33.0904805136361 0 66 10 0 14.4756462647342 30 1 0 0.52413123853039 -2.40878469927417 -2.69463506293542
